user_country,friend_country,user_region,friend_region,scaled_sci
CO,TJ,CO,TJ,247
OM,NE,OM,NE,8909
NE,OM,NE,OM,8909
FJ,BD,FJ,BD,8605
BD,FJ,BD,FJ,8605
TR,ES,TR,ES,1248
ES,TR,ES,TR,1248
UZ,AO,UZ,AO,684
AO,UZ,AO,UZ,684
IL,EC,IL,EC,1083
EC,IL,EC,IL,1083
OM,BZ,OM,BZ,1021
BZ,OM,BZ,OM,1021
KG,CV,KG,CV,248
CV,KG,CV,KG,248
EE,CV,EE,CV,675
CV,EE,CV,EE,675
SA,MK,SA,MK,1488
MK,SA,MK,SA,1488
GA,BB,GA,BB,1730
BB,GA,BB,GA,1730
LK,CF,LK,CF,2387
CF,LK,CF,LK,2387
IE,BE,IE,BE,15455
BE,IE,BE,IE,15455
MW,BE,MW,BE,744
BE,MW,BE,MW,744
MV,MG,MV,MG,2339
MG,MV,MG,MV,2339
MM,GY,MM,GY,183
GY,MM,GY,MM,183
SS,ML,SS,ML,7889
ML,SS,ML,SS,7889
PH,LS,PH,LS,354
LS,PH,LS,PH,354
ZA,ET,ZA,ET,35240
ET,ZA,ET,ZA,35240
ST,JM,ST,JM,6326
JM,ST,JM,ST,6326
TR,SO,TR,SO,9103
SO,TR,SO,TR,9103
TJ,SO,TJ,SO,1932
SO,TJ,SO,TJ,1932
LR,AD,LR,AD,472
AD,LR,AD,LR,472
PY,LA,PY,LA,169
LA,PY,LA,PY,169
CL,AU,CL,AU,5696
AU,CL,AU,CL,5696
GW,GM,GW,GM,1254600
GM,GW,GM,GW,1254600
SK,GM,SK,GM,1239
GM,SK,GM,SK,1239
GW,CY,GW,CY,2073
CY,GW,CY,GW,2073
SN,CY,SN,CY,3359
CY,SN,CY,SN,3359
IS,IL,IS,IL,9972
IL,IS,IL,IS,9972
GR,GB,GR,GB,24586
GB,GR,GB,GR,24586
PT,MR,PT,MR,1695
MR,PT,MR,PT,1695
MG,CA,MG,CA,5660
CA,MG,CA,MG,5660
JO,GH,JO,GH,4031
GH,JO,GH,JO,4031
GH,GH,GH,GH,6613287
IQ,BI,IQ,BI,2383
BI,IQ,BI,IQ,2383
MW,BI,MW,BI,190207
BI,MW,BI,MW,190207
PA,CM,PA,CM,611
CM,PA,CM,PA,611
FJ,CM,FJ,CM,411
CM,FJ,CM,FJ,411
SE,CI,SE,CI,817
CI,SE,CI,SE,817
VE,LK,VE,LK,864
LK,VE,LK,VE,864
ZW,RO,ZW,RO,214
RO,ZW,RO,ZW,214
NA,CD,NA,CD,33047
CD,NA,CD,NA,33047
SO,SA,SO,SA,121594
SA,SO,SA,SO,121594
WS,PL,WS,PL,144
PL,WS,PL,WS,144
SG,FJ,SG,FJ,4132
FJ,SG,FJ,SG,4132
IL,AE,IL,AE,12805
AE,IL,AE,IL,12805
XK,TW,XK,TW,89
TW,XK,TW,XK,89
NO,ME,NO,ME,22873
ME,NO,ME,NO,22873
TJ,MT,TJ,MT,2712
MT,TJ,MT,TJ,2712
BW,BD,BW,BD,911
BD,BW,BD,BW,911
PT,BD,PT,BD,6763
BD,PT,BD,PT,6763
IN,BD,IN,BD,9542
BD,IN,BD,IN,9542
MV,CH,MV,CH,10389
CH,MV,CH,MV,10389
MW,CH,MW,CH,1317
CH,MW,CH,MW,1317
NZ,AO,NZ,AO,194
AO,NZ,AO,NZ,194
PK,BS,PK,BS,1143
BS,PK,BS,PK,1143
SR,GT,SR,GT,827
GT,SR,GT,SR,827
MM,GT,MM,GT,90
GT,MM,GT,MM,90
FM,CV,FM,CV,454
CV,FM,CV,FM,454
IS,CF,IS,CF,375
CF,IS,CF,IS,375
SS,SL,SS,SL,17761
SL,SS,SL,SS,17761
SO,SL,SO,SL,9156
SL,SO,SL,SO,9156
EE,BE,EE,BE,12581
BE,EE,BE,EE,12581
YE,MG,YE,MG,1568
MG,YE,MG,YE,1568
SL,GY,SL,GY,5813
GY,SL,GY,SL,5813
MT,JO,MT,JO,6268
JO,MT,JO,MT,6268
IL,ET,IL,ET,28545
ET,IL,ET,IL,28545
PK,ET,PK,ET,5330
ET,PK,ET,PK,5330
NE,LC,NE,LC,1626
LC,NE,LC,NE,1626
VU,RS,VU,RS,432
RS,VU,RS,VU,432
ZM,GE,ZM,GE,258
GE,ZM,GE,ZM,258
UZ,IE,UZ,IE,1303
IE,UZ,IE,UZ,1303
GD,FI,GD,FI,2134
FI,GD,FI,GD,2134
SZ,FI,SZ,FI,926
FI,SZ,FI,SZ,926
VN,PG,VN,PG,726
PG,VN,PG,VN,726
TO,LT,TO,LT,360
LT,TO,LT,TO,360
WS,AM,WS,AM,188
AM,WS,AM,WS,188
BZ,BT,BZ,BT,277
BT,BZ,BT,BZ,277
LK,IS,LK,IS,2994
IS,LK,IS,LK,2994
XK,SN,XK,SN,710
SN,XK,SN,XK,710
PT,GM,PT,GM,27901
GM,PT,GM,PT,27901
PY,HU,PY,HU,373
HU,PY,HU,PY,373
TZ,GQ,TZ,GQ,9723
GQ,TZ,GQ,TZ,9723
UG,MR,UG,MR,8066
MR,UG,MR,UG,8066
LT,AZ,LT,AZ,11776
AZ,LT,AZ,LT,11776
GB,CA,GB,CA,18754
CA,GB,CA,GB,18754
PL,BF,PL,BF,277
BF,PL,BF,PL,277
SK,BH,SK,BH,2099
BH,SK,BH,SK,2099
SV,BG,SV,BG,360
BG,SV,BG,SV,360
BR,BG,BR,BG,345
BG,BR,BG,BR,345
MZ,CM,MZ,CM,9470
CM,MZ,CM,MZ,9470
CY,AF,CY,AF,17544
AF,CY,AF,CY,17544
SB,MZ,SB,MZ,1026
MZ,SB,MZ,SB,1026
NP,MZ,NP,MZ,358
MZ,NP,MZ,NP,358
TT,KH,TT,KH,313
KH,TT,KH,TT,313
PT,EE,PT,EE,8664
EE,PT,EE,PT,8664
ZW,CO,ZW,CO,148
CO,ZW,CO,ZW,148
LS,CO,LS,CO,135
CO,LS,CO,LS,135
TH,CO,TH,CO,153
CO,TH,CO,TH,153
PA,MY,PA,MY,389
MY,PA,MY,PA,389
MD,DZ,MD,DZ,568
DZ,MD,DZ,MD,568
SS,DZ,SS,DZ,1360
DZ,SS,DZ,SS,1360
TH,IT,TH,IT,774
IT,TH,IT,TH,774
LR,AE,LR,AE,23322
AE,LR,AE,LR,23322
XK,ME,XK,ME,649184
ME,XK,ME,XK,649184
RO,FR,RO,FR,18075
FR,RO,FR,RO,18075
PH,FR,PH,FR,997
FR,PH,FR,PH,997
SI,LB,SI,LB,1528
LB,SI,LB,SI,1528
ZM,EG,ZM,EG,1234
EG,ZM,EG,ZM,1234
DK,CH,DK,CH,26897
CH,DK,CH,DK,26897
LK,CH,LK,CH,19566
CH,LK,CH,LK,19566
NI,AO,NI,AO,1035
AO,NI,AO,NI,1035
SG,AO,SG,AO,415
AO,SG,AO,SG,415
JP,IN,JP,IN,701
IN,JP,IN,JP,701
ME,IN,ME,IN,319
IN,ME,IN,ME,319
SZ,BS,SZ,BS,2188
BS,SZ,BS,SZ,2188
LC,BS,LC,BS,678956
BS,LC,BS,LC,678956
TR,BS,TR,BS,847
BS,TR,BS,TR,847
DO,DJ,DO,DJ,1643
DJ,DO,DJ,DO,1643
UG,MK,UG,MK,5793
MK,UG,MK,UG,5793
RW,MU,RW,MU,23039
MU,RW,MU,RW,23039
GW,BB,GW,BB,2428
BB,GW,BB,GW,2428
SV,LR,SV,LR,702
LR,SV,LR,SV,702
SS,LR,SS,LR,94751
LR,SS,LR,SS,94751
KI,CZ,KI,CZ,23
CZ,KI,CZ,KI,23
LA,CZ,LA,CZ,287
CZ,LA,CZ,LA,287
MU,CG,MU,CG,5778
CG,MU,CG,MU,5778
NP,KG,NP,KG,1781
KG,NP,KG,NP,1781
MR,LC,MR,LC,1204
LC,MR,LC,MR,1204
MX,JM,MX,JM,1028
JM,MX,JM,MX,1028
SE,GW,SE,GW,2013
GW,SE,GW,SE,2013
NP,KM,NP,KM,397
KM,NP,KM,NP,397
LU,GE,LU,GE,9823
GE,LU,GE,LU,9823
NE,IQ,NE,IQ,3419
IQ,NE,IQ,NE,3419
SR,IQ,SR,IQ,343
IQ,SR,IQ,SR,343
SD,AL,SD,AL,136
AL,SD,AL,SD,136
IN,AL,IN,AL,559
AL,IN,AL,IN,559
SG,NO,SG,NO,7543
NO,SG,NO,SG,7543
RO,BT,RO,BT,364
BT,RO,BT,RO,364
BO,BN,BO,BN,451
BN,BO,BN,BO,451
ZM,AU,ZM,AU,3586
AU,ZM,AU,ZM,3586
UY,IL,UY,IL,6972
IL,UY,IL,UY,6972
XK,JP,XK,JP,452
JP,XK,JP,XK,452
VU,MR,VU,MR,99
MR,VU,MR,VU,99
ER,AT,ER,AT,4185
AT,ER,AT,ER,4185
SS,NI,SS,NI,249
NI,SS,NI,SS,249
SO,MM,SO,MM,479
MM,SO,MM,SO,479
ZM,DO,ZM,DO,3256
DO,ZM,DO,ZM,3256
RU,PA,RU,PA,2436
PA,RU,PA,RU,2436
TO,LY,TO,LY,150
LY,TO,LY,TO,150
LS,GN,LS,GN,2863
GN,LS,GN,LS,2863
MK,BJ,MK,BJ,3039
BJ,MK,BJ,MK,3039
NG,CM,NG,CM,49936
CM,NG,CM,NG,49936
SS,KR,SS,KR,982
KR,SS,KR,SS,982
OM,KR,OM,KR,5673
KR,OM,KR,OM,5673
GY,BY,GY,BY,600
BY,GY,BY,GY,600
NL,KZ,NL,KZ,2470
KZ,NL,KZ,NL,2470
VN,KH,VN,KH,8851
KH,VN,KH,VN,8851
IN,EE,IN,EE,345
EE,IN,EE,IN,345
RS,PL,RS,PL,3423
PL,RS,PL,RS,3423
LY,FJ,LY,FJ,169
FJ,LY,FJ,LY,169
ET,AR,ET,AR,253
AR,ET,AR,ET,253
FI,DZ,FI,DZ,468
DZ,FI,DZ,FI,468
JP,FR,JP,FR,2977
FR,JP,FR,JP,2977
SZ,PK,SZ,PK,2009
PK,SZ,PK,SZ,2009
KH,AO,KH,AO,388
AO,KH,AO,KH,388
UY,AO,UY,AO,1058
AO,UY,AO,UY,1058
ST,LU,ST,LU,273916
LU,ST,LU,ST,273916
SR,BZ,SR,BZ,358670
BZ,SR,BZ,SR,358670
TD,DJ,TD,DJ,133603
DJ,TD,DJ,TD,133603
HN,GT,HN,GT,67055
GT,HN,GT,HN,67055
WS,QA,WS,QA,2128
QA,WS,QA,WS,2128
PG,BA,PG,BA,28
BA,PG,BA,PG,28
CZ,BA,CZ,BA,8390
BA,CZ,BA,CZ,8390
TN,BB,TN,BB,961
BB,TN,BB,TN,961
MT,BB,MT,BB,8185
BB,MT,BB,MT,8185
KH,CF,KH,CF,4114
CF,KH,CF,KH,4114
VC,LR,VC,LR,30237
LR,VC,LR,VC,30237
SN,BE,SN,BE,17219
BE,SN,BE,SN,17219
MW,MG,MW,MG,2639
MG,MW,MG,MW,2639
GY,GY,GY,GY,93085494
RO,CZ,RO,CZ,8217
CZ,RO,CZ,RO,8217
TO,CG,TO,CG,584
CG,TO,CG,TO,584
TT,ET,TT,ET,1213
ET,TT,ET,TT,1213
JM,ET,JM,ET,2198
ET,JM,ET,JM,2198
SL,RS,SL,RS,867
RS,SL,RS,SL,867
SI,IE,SI,IE,10148
IE,SI,IE,SI,10148
UZ,CL,UZ,CL,178
CL,UZ,CL,UZ,178
UY,NP,UY,NP,86
NP,UY,NP,UY,86
GB,AD,GB,AD,15848
AD,GB,AD,GB,15848
CI,BT,CI,BT,131
BT,CI,BT,CI,131
NZ,BT,NZ,BT,9933
BT,NZ,BT,NZ,9933
RU,BT,RU,BT,1707
BT,RU,BT,RU,1707
PK,CR,PK,CR,606
CR,PK,CR,PK,606
JO,BN,JO,BN,1860
BN,JO,BN,JO,1860
LS,LA,LS,LA,73
LA,LS,LA,LS,73
DK,AU,DK,AU,12679
AU,DK,AU,DK,12679
VN,NA,VN,NA,306
NA,VN,NA,VN,306
ST,BW,ST,BW,80352
BW,ST,BW,ST,80352
IL,GQ,IL,GQ,1526
GQ,IL,GQ,IL,1526
TO,GB,TO,GB,4456
GB,TO,GB,TO,4456
RO,MR,RO,MR,342
MR,RO,MR,RO,342
NE,GR,NE,GR,1113
GR,NE,GR,NE,1113
BT,AT,BT,AT,1305
AT,BT,AT,BT,1305
VU,PA,VU,PA,219
PA,VU,PA,VU,219
PG,BH,PG,BH,1931
BH,PG,BH,PG,1931
SD,LY,SD,LY,262077
LY,SD,LY,SD,262077
HN,GH,HN,GH,964
GH,HN,GH,HN,964
TT,CM,TT,CM,1501
CM,TT,CM,TT,1501
SZ,ER,SZ,ER,2303
ER,SZ,ER,SZ,2303
UA,ER,UA,ER,849
ER,UA,ER,UA,849
GR,ER,GR,ER,4303
ER,GR,ER,GR,4303
PK,ER,PK,ER,2186
ER,PK,ER,PK,2186
EC,CI,EC,CI,318
CI,EC,CI,EC,318
SZ,KR,SZ,KR,829
KR,SZ,KR,SZ,829
TL,KR,TL,KR,142258
KR,TL,KR,TL,142258
VC,KH,VC,KH,380
KH,VC,KH,VC,380
UG,KH,UG,KH,1582
KH,UG,KH,UG,1582
UA,KH,UA,KH,154
KH,UA,KH,UA,154
UZ,NZ,UZ,NZ,752
NZ,UZ,NZ,UZ,752
GW,CO,GW,CO,621
CO,GW,CO,GW,621
KW,KE,KW,KE,15344
KE,KW,KE,KW,15344
KH,FJ,KH,FJ,801
FJ,KH,FJ,KH,801
KM,AR,KM,AR,61
AR,KM,AR,KM,61
UA,OM,UA,OM,1631
OM,UA,OM,UA,1631
TN,PK,TN,PK,1598
PK,TN,PK,TN,1598
MM,LB,MM,LB,93
LB,MM,LB,MM,93
VU,ID,VU,ID,1163
ID,VU,ID,VU,1163
SS,ID,SS,ID,1008
ID,SS,ID,SS,1008
TO,ID,TO,ID,894
ID,TO,ID,TO,894
LB,EC,LB,EC,608
EC,LB,EC,LB,608
BW,BS,BW,BS,6092
BS,BW,BS,BW,6092
NE,BS,NE,BS,1713
BS,NE,BS,NE,1713
IS,DJ,IS,DJ,6682
DJ,IS,DJ,IS,6682
LK,BA,LK,BA,554
BA,LK,BA,LK,554
MW,MU,MW,MU,3044
MU,MW,MU,MW,3044
ES,BB,ES,BB,2779
BB,ES,BB,ES,2779
TH,GY,TH,GY,175
GY,TH,GY,TH,175
RU,JO,RU,JO,11351
JO,RU,JO,RU,11351
UY,ET,UY,ET,246
ET,UY,ET,UY,246
UA,KG,UA,KG,10880
KG,UA,KG,UA,10880
KH,KG,KH,KG,821
KG,KH,KG,KH,821
US,KG,US,KG,2326
KG,US,KG,US,2326
LV,LV,LV,LV,40573580
ZW,XK,ZW,XK,140
XK,ZW,XK,ZW,140
US,AL,US,AL,7911
AL,US,AL,US,7911
UZ,NO,UZ,NO,1358
NO,UZ,NO,UZ,1358
TO,PG,TO,PG,192469
PG,TO,PG,TO,192469
FR,AD,FR,AD,65646
AD,FR,AD,FR,65646
PE,BT,PE,BT,121
BT,PE,BT,PE,121
SI,BT,SI,BT,788
BT,SI,BT,SI,788
PE,IS,PE,IS,1717
IS,PE,IS,PE,1717
BO,AU,BO,AU,558
AU,BO,AU,BO,558
IE,HU,IE,HU,24854
HU,IE,HU,IE,24854
KE,IL,KE,IL,1550
IL,KE,IL,KE,1550
NP,JP,NP,JP,65506
JP,NP,JP,NP,65506
GW,CA,GW,CA,2109
CA,GW,CA,GW,2109
BZ,AT,BZ,AT,1259
AT,BZ,AT,BZ,1259
PY,AT,PY,AT,1703
AT,PY,AT,PY,1703
SS,BF,SS,BF,7250
BF,SS,BF,SS,7250
TL,BF,TL,BF,303
BF,TL,BF,TL,303
RS,BG,RS,BG,32908
BG,RS,BG,RS,32908
PL,BI,PL,BI,568
BI,PL,BI,PL,568
DZ,BY,DZ,BY,3942
BY,DZ,BY,DZ,3942
TD,LK,TD,LK,513
LK,TD,LK,TD,513
GM,GA,GM,GA,57150
GA,GM,GA,GM,57150
KR,GA,KR,GA,1485
GA,KR,GA,KR,1485
RW,MN,RW,MN,222
MN,RW,MN,RW,222
SK,NG,SK,NG,360
NG,SK,NG,SK,360
ST,PE,ST,PE,598
PE,ST,PE,ST,598
SS,SS,SS,SS,74114533
VC,PL,VC,PL,814
PL,VC,PL,VC,814
LT,AR,LT,AR,627
AR,LT,AR,LT,627
MV,HR,MV,HR,9125
HR,MV,HR,MV,9125
ZA,IT,ZA,IT,805
IT,ZA,IT,ZA,805
WS,TW,WS,TW,666
TW,WS,TW,WS,666
MW,FR,MW,FR,314
FR,MW,FR,MW,314
SK,SD,SK,SD,105
SD,SK,SD,SK,105
LB,EG,LB,EG,17896
EG,LB,EG,LB,17896
TT,TH,TT,TH,276
TH,TT,TH,TT,276
CY,AO,CY,AO,4087
AO,CY,AO,CY,4087
TH,IN,TH,IN,343
IN,TH,IN,TH,343
SO,BS,SO,BS,514
BS,SO,BS,SO,514
TW,BA,TW,BA,99
BA,TW,BA,TW,99
MT,BA,MT,BA,37676
BA,MT,BA,MT,37676
SL,MK,SL,MK,493
MK,SL,MK,SL,493
TG,BB,TG,BB,3253
BB,TG,BB,TG,3253
KG,BB,KG,BB,984
BB,KG,BB,KG,984
PY,CF,PY,CF,500
CF,PY,CF,PY,500
SV,JO,SV,JO,268
JO,SV,JO,SV,268
DZ,CZ,DZ,CZ,510
CZ,DZ,CZ,DZ,510
WS,DK,WS,DK,932
DK,WS,DK,WS,932
WS,JM,WS,JM,3799
JM,WS,JM,WS,3799
ME,GW,ME,GW,312
GW,ME,GW,ME,312
JO,IE,JO,IE,13918
IE,JO,IE,JO,13918
DO,CL,DO,CL,25422
CL,DO,CL,DO,25422
UY,SO,UY,SO,232
SO,UY,SO,UY,232
TG,LT,TG,LT,699
LT,TG,LT,TG,699
TZ,AM,TZ,AM,730
AM,TZ,AM,TZ,730
ST,BT,ST,BT,154
BT,ST,BT,ST,154
QA,BT,QA,BT,47393
BT,QA,BT,QA,47393
NL,BT,NL,BT,1162
BT,NL,BT,NL,1162
CG,BN,CG,BN,447
BN,CG,BN,CG,447
PE,KW,PE,KW,394
KW,PE,KW,PE,394
MV,AU,MV,AU,16218
AU,MV,AU,MV,16218
FI,AU,FI,AU,10847
AU,FI,AU,FI,10847
GA,CY,GA,CY,9914
CY,GA,CY,GA,9914
VU,UY,VU,UY,62
UY,VU,UY,VU,62
GH,CA,GH,CA,15341
CA,GH,CA,GH,15341
DZ,CA,DZ,CA,3777
CA,DZ,CA,DZ,3777
TL,AT,TL,AT,403
AT,TL,AT,TL,403
UY,BF,UY,BF,244
BF,UY,BF,UY,244
LR,BH,LR,BH,5993
BH,LR,BH,LR,5993
GR,BH,GR,BH,11775
BH,GR,BH,GR,11775
CO,BG,CO,BG,359
BG,CO,BG,CO,359
QA,GN,QA,GN,5989
GN,QA,GN,QA,5989
DZ,CM,DZ,CM,3967
CM,DZ,CM,DZ,3967
VC,ER,VC,ER,1424
ER,VC,ER,VC,1424
SO,ER,SO,ER,153249
ER,SO,ER,SO,153249
SD,BY,SD,BY,1508
BY,SD,BY,SD,1508
PY,NL,PY,NL,1233
NL,PY,NL,PY,1233
UY,NG,UY,NG,791
NG,UY,NG,UY,791
SO,PE,SO,PE,544
PE,SO,PE,SO,544
GQ,AR,GQ,AR,2235
AR,GQ,AR,GQ,2235
NZ,AR,NZ,AR,4419
AR,NZ,AR,NZ,4419
EC,DZ,EC,DZ,779
DZ,EC,DZ,EC,779
PY,ME,PY,ME,1148
ME,PY,ME,PY,1148
SO,PK,SO,PK,29252
PK,SO,PK,SO,29252
PY,BD,PY,BD,433
BD,PY,BD,PY,433
KM,BR,KM,BR,174
BR,KM,BR,KM,174
MD,EG,MD,EG,415
EG,MD,EG,MD,415
PY,AO,PY,AO,1879
AO,PY,AO,PY,1879
TO,GD,TO,GD,100372
GD,TO,GD,TO,100372
LR,FM,LR,FM,876
FM,LR,FM,LR,876
UZ,BZ,UZ,BZ,296
BZ,UZ,BZ,UZ,296
SD,GT,SD,GT,134
GT,SD,GT,SD,134
GA,BA,GA,BA,227
BA,GA,BA,GA,227
TR,PY,TR,PY,439
PY,TR,PY,TR,439
IE,CF,IE,CF,685
CF,IE,CF,IE,685
TD,LR,TD,LR,11886
LR,TD,LR,TD,11886
VU,BE,VU,BE,621
BE,VU,BE,VU,621
LV,BE,LV,BE,12645
BE,LV,BE,LV,12645
NL,ML,NL,ML,989
ML,NL,ML,NL,989
MZ,DK,MZ,DK,592
DK,MZ,DK,MZ,592
GB,DK,GB,DK,12994
DK,GB,DK,GB,12994
MA,DK,MA,DK,1371
DK,MA,DK,MA,1371
VC,ET,VC,ET,2210
ET,VC,ET,VC,2210
SS,ET,SS,ET,326090
ET,SS,ET,SS,326090
SV,LC,SV,LC,1114
LC,SV,LC,SV,1114
MU,JM,MU,JM,8103
JM,MU,JM,MU,8103
KR,GE,KR,GE,902
GE,KR,GE,KR,902
RS,IE,RS,IE,9605
IE,RS,IE,RS,9605
TH,AL,TH,AL,316
AL,TH,AL,TH,316
PA,NO,PA,NO,1561
NO,PA,NO,PA,1561
OM,NP,OM,NP,37509
NP,OM,NP,OM,37509
ML,FI,ML,FI,370
FI,ML,FI,ML,370
US,PG,US,PG,548
PG,US,PG,US,548
CR,AD,CR,AD,15426
AD,CR,AD,CR,15426
UA,MV,UA,MV,2009
MV,UA,MV,UA,2009
CZ,CR,CZ,CR,1340
CR,CZ,CR,CZ,1340
GB,CR,GB,CR,1683
CR,GB,CR,GB,1683
MZ,MW,MZ,MW,154925
MW,MZ,MW,MZ,154925
SL,AU,SL,AU,7094
AU,SL,AU,SL,7094
VE,NA,VE,NA,380
NA,VE,NA,VE,380
VE,BW,VE,BW,200
BW,VE,BW,VE,200
MT,GQ,MT,GQ,6928
GQ,MT,GQ,MT,6928
YE,TL,YE,TL,542
TL,YE,TL,YE,542
RS,HN,RS,HN,259
HN,RS,HN,RS,259
RW,HN,RW,HN,411
HN,RW,HN,RW,411
PK,MR,PK,MR,6034
MR,PK,MR,PK,6034
VC,GR,VC,GR,895
GR,VC,GR,VC,895
PY,AZ,PY,AZ,383
AZ,PY,AZ,PY,383
XK,UY,XK,UY,443
UY,XK,UY,XK,443
YE,CA,YE,CA,1969
CA,YE,CA,YE,1969
SL,DE,SL,DE,9627
DE,SL,DE,SL,9627
BD,AT,BD,AT,1038
AT,BD,AT,BD,1038
SI,NI,SI,NI,217
NI,SI,NI,SI,217
VC,SR,VC,SR,630312
SR,VC,SR,VC,630312
BY,BG,BY,BG,21272
BG,BY,BG,BY,21272
UA,LY,UA,LY,1232
LY,UA,LY,UA,1232
TL,LY,TL,LY,260
LY,TL,LY,TL,260
ET,BJ,ET,BJ,5506
BJ,ET,BJ,ET,5506
CH,BI,CH,BI,13118
BI,CH,BI,CH,13118
ZA,CM,ZA,CM,6975
CM,ZA,CM,ZA,6975
PL,KR,PL,KR,1110
KR,PL,KR,PL,1110
NL,BY,NL,BY,9216
BY,NL,BY,NL,9216
MY,AF,MY,AF,3960
AF,MY,AF,MY,3960
SN,NG,SN,NG,13471
NG,SN,NG,SN,13471
UZ,PE,UZ,PE,242
PE,UZ,PE,UZ,242
TH,SS,TH,SS,742
SS,TH,SS,TH,742
QA,PL,QA,PL,2758
PL,QA,PL,QA,2758
TZ,FJ,TZ,FJ,692
FJ,TZ,FJ,TZ,692
RW,AR,RW,AR,238
AR,RW,AR,RW,238
BY,BD,BY,BD,1406
BD,BY,BD,BY,1406
MZ,BR,MZ,BR,10568
BR,MZ,BR,MZ,10568
TH,TH,TH,TH,1311149
KR,ID,KR,ID,6430
ID,KR,ID,KR,6430
ES,AO,ES,AO,1890
AO,ES,AO,ES,1890
BS,BS,BS,BS,340511714
TD,SB,TD,SB,241
SB,TD,SB,TD,241
UY,TD,UY,TD,105
TD,UY,TD,UY,105
MW,GY,MW,GY,2214
GY,MW,GY,MW,2214
LV,JO,LV,JO,561
JO,LV,JO,LV,561
SD,JO,SD,JO,9000
JO,SD,JO,SD,9000
ZA,LS,ZA,LS,557109
LS,ZA,LS,ZA,557109
TZ,DK,TZ,DK,2234
DK,TZ,DK,TZ,2234
TW,SV,TW,SV,226
SV,TW,SV,TW,226
MY,KG,MY,KG,4297
KG,MY,KG,MY,4297
LK,KG,LK,KG,1453
KG,LK,KG,LK,1453
VU,LC,VU,LC,2576
LC,VU,LC,VU,2576
LA,IQ,LA,IQ,324
IQ,LA,IQ,LA,324
OM,IQ,OM,IQ,13000
IQ,OM,IQ,OM,13000
MA,IQ,MA,IQ,10315
IQ,MA,IQ,MA,10315
MX,IQ,MX,IQ,235
IQ,MX,IQ,MX,235
TD,SZ,TD,SZ,2025
SZ,TD,SZ,TD,2025
TT,AL,TT,AL,1126
AL,TT,AL,TT,1126
BA,AL,BA,AL,15662
AL,BA,AL,BA,15662
TJ,AL,TJ,AL,1104
AL,TJ,AL,TJ,1104
TW,NO,TW,NO,823
NO,TW,NO,TW,823
TZ,FI,TZ,FI,1528
FI,TZ,FI,TZ,1528
ZW,LT,ZW,LT,1351
LT,ZW,LT,ZW,1351
SE,MW,SE,MW,918
MW,SE,MW,SE,918
NL,MW,NL,MW,966
MW,NL,MW,NL,966
US,KW,US,KW,3035
KW,US,KW,US,3035
SA,BW,SA,BW,1266
BW,SA,BW,SA,1266
SS,SN,SS,SN,4196
SN,SS,SN,SS,4196
TN,SN,TN,SN,7053
SN,TN,SN,TN,7053
VE,GM,VE,GM,2471
GM,VE,GM,VE,2471
UG,AZ,UG,AZ,10994
AZ,UG,AZ,UG,10994
SN,AZ,SN,AZ,869
AZ,SN,AZ,SN,869
LV,CA,LV,CA,4472
CA,LV,CA,LV,4472
HU,CA,HU,CA,4417
CA,HU,CA,HU,4417
CF,AT,CF,AT,569
AT,CF,AT,CF,569
DE,BF,DE,BF,2006
BF,DE,BF,DE,2006
VC,MM,VC,MM,70
MM,VC,MM,VC,70
VE,BO,VE,BO,9705
BO,VE,BO,VE,9705
BG,BG,BG,BG,13598059
MN,LY,MN,LY,155
LY,MN,LY,MN,155
HU,GN,HU,GN,323
GN,HU,GN,HU,323
TJ,BI,TJ,BI,985
BI,TJ,BI,TJ,985
DE,CM,DE,CM,10365
CM,DE,CM,DE,10365
SK,PT,SK,PT,3419
PT,SK,PT,SK,3419
PE,KR,PE,KR,684
KR,PE,KR,PE,684
GT,BY,GT,BY,352
BY,GT,BY,GT,352
TT,MN,TT,MN,182
MN,TT,MN,TT,182
ZW,NE,ZW,NE,5307
NE,ZW,NE,ZW,5307
RW,MA,RW,MA,3944
MA,RW,MA,RW,3944
SO,KE,SO,KE,351624
KE,SO,KE,SO,351624
LA,KE,LA,KE,205
KE,LA,KE,LA,205
TN,FJ,TN,FJ,181
FJ,TN,FJ,TN,181
TD,HR,TD,HR,86
HR,TD,HR,TD,86
NI,DZ,NI,DZ,850
DZ,NI,DZ,NI,850
SA,IT,SA,IT,8176
IT,SA,IT,SA,8176
MY,IT,MY,IT,1905
IT,MY,IT,MY,1905
SB,AE,SB,AE,1448
AE,SB,AE,SB,1448
TZ,ME,TZ,ME,804
ME,TZ,ME,TZ,804
VE,ME,VE,ME,711
ME,VE,ME,VE,711
HN,ES,HN,ES,87316
ES,HN,ES,HN,87316
LA,BR,LA,BR,53
BR,LA,BR,LA,53
GD,EG,GD,EG,936
EG,GD,EG,GD,936
PG,FM,PG,FM,21552
FM,PG,FM,PG,21552
SR,DJ,SR,DJ,1156
DJ,SR,DJ,SR,1156
TZ,GT,TZ,GT,185
GT,TZ,GT,TZ,185
VC,CF,VC,CF,1609
CF,VC,CF,VC,1609
LR,LR,LR,LR,76757990
SN,LR,SN,LR,82357
LR,SN,LR,SN,82357
ID,BE,ID,BE,423
BE,ID,BE,ID,423
TL,MG,TL,MG,758
MG,TL,MG,TL,758
SN,LS,SN,LS,3414
LS,SN,LS,SN,3414
PT,LS,PT,LS,279
